BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA5,PEOE_VSA9,SMR_VSA3,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,TPSA,EState_VSA11,VSA_EState2,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,Value
16.516222,5.9615283,-0.14500527,5.7495117,5.783245,0.0,5.9693055,4.794537,0.0,0.0,0.0,4.736863,0.0,5.7495117,63.6,0.0,24.139679,0.0,0.0,0.0,5.56
35.495693,7.989917,-0.1357311,11.499023,0.0,0.0,5.9693055,4.794537,11.761885,23.762022,0.0,4.736863,0.0,11.499023,99.35,0.0,11.702336,0.0,0.0,0.0,7.32
19.41319,6.003364,-0.13912861,11.791352,0.0,5.90718,12.145604,4.794537,0.0,5.5634513,9.883888,5.3167887,13.171246,5.7495117,91.56,0.0,24.719042,0.0,1.0,0.0,6.46
35.496788,7.9158916,0.5812923,0.0,5.112437,10.023292,0.0,4.722095,0.0,9.790967,9.44419,14.760979,5.6873865,0.0,104.37,0.0,0.13504206,0.0,0.0,0.0,4.48
35.495693,6.347738,0.069584526,5.8172207,5.8244047,0.0,5.9693055,4.794537,0.0,33.476135,9.551078,0.0,4.390415,0.0,95.98,0.0,28.856,1.0,1.0,0.0,5.11
32.233273,7.897011,-0.13806471,18.050322,0.0,15.93047,12.352597,4.794537,0.0,16.022387,9.289194,9.458958,26.342491,5.7495117,77.4,0.0,12.5796995,0.0,1.0,0.0,6.11
16.36513,5.6601586,-0.13665275,0.0,0.0,0.0,5.9693055,4.794537,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,10.300652,0.0,0.0,0.0,4.52
35.495693,6.3467956,-0.13743678,5.8172207,5.8244047,0.0,12.145604,4.794537,0.0,27.406916,9.551078,0.0,17.56166,0.0,72.19,0.0,28.571703,1.0,1.0,0.0,6.12
126.912704,14.111935,-0.3844629,5.5167007,5.58302,11.594566,0.0,14.908855,0.0,10.486763,4.9839787,5.3167887,11.374773,0.0,98.27,0.0,27.650425,0.0,1.0,0.0,9.54
16.511488,5.8115277,-0.1494759,11.454175,6.103966,0.0,5.9693055,0.0,0.0,6.5447564,9.551078,0.0,0.0,0.0,77.49,0.0,16.127207,0.0,2.0,0.0,6.5
32.233273,7.8966675,-0.11638057,12.369161,0.0,15.582558,6.0311146,14.156174,0.0,15.7984085,19.589962,20.91494,10.481923,0.0,139.26,0.0,42.112083,0.0,1.0,0.0,6.23
35.496784,6.3169003,-0.14381407,5.7495117,6.103966,5.90718,17.835348,9.361637,0.0,28.164242,9.134199,10.426606,13.171246,5.7495117,90.53,0.0,37.781975,0.0,1.0,0.0,6.59
16.148996,6.054891,-0.11463722,0.0,0.0,0.0,0.0,10.203821,0.0,6.4208217,5.4257913,16.476248,5.6873865,0.0,103.36,0.0,11.800048,0.0,0.0,0.0,3.74
32.133446,7.170026,-0.14784609,17.259272,6.103966,0.0,5.9693055,0.0,11.336786,24.974058,4.9839787,9.473726,0.0,11.499023,91.02,0.0,15.991727,0.0,2.0,0.0,6.04
35.496788,7.9244556,-0.13717224,16.394506,0.0,15.93047,6.1762986,14.50061,0.0,27.369013,10.300767,14.775746,18.858631,11.499023,97.39,0.0,15.883778,0.0,1.0,0.0,7.3
16.516226,5.976707,-0.14500535,5.7495117,5.783245,0.0,5.9693055,4.794537,0.0,0.0,0.0,4.736863,0.0,5.7495117,63.6,0.0,24.513687,0.0,0.0,0.0,5.5
16.604721,5.906886,-0.1819023,24.59806,0.0,0.0,11.938611,4.794537,0.0,12.0218725,0.0,0.0,0.0,0.0,82.2,0.0,37.664112,2.0,0.0,1.0,5.69
35.498993,7.9255877,-0.14370738,15.667628,6.103966,10.023292,5.9693055,4.305216,0.0,10.710019,0.0,9.042079,5.6873865,5.7495117,83.91,0.0,10.943659,0.0,0.0,0.0,5.4
16.365602,5.980932,0.06962755,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.509386,0.0,1.0,0.0,7.1
35.495693,6.310505,0.10335419,12.710849,17.282269,0.0,0.0,4.794537,0.0,7.1097975,0.0,14.790515,5.6873865,11.499023,67.79,0.0,12.845561,0.0,0.0,0.0,5.62
16.477081,5.9960666,-0.13741942,17.5516,5.783245,0.0,5.9693055,4.794537,0.0,12.30081,4.9839787,10.053652,5.6873865,5.7495117,101.66,0.0,28.326632,0.0,1.0,0.0,9.0
35.495693,6.317266,-0.15685347,34.56478,0.0,0.0,5.9693055,0.0,0.0,18.236397,0.0,18.947453,4.390415,28.747559,74.22,0.0,11.700008,1.0,0.0,0.0,5.36
32.2333,7.9939017,-0.11336777,5.7495117,5.1564364,15.582558,6.0311146,14.156174,0.0,34.348446,19.589962,25.651802,10.481923,5.7495117,148.49,0.0,42.5095,0.0,1.0,0.0,6.43
32.233326,7.899486,0.09354204,0.0,0.0,15.93047,0.0,4.794537,0.0,16.454025,9.289194,5.3167887,0.0,0.0,68.17,0.0,13.215129,0.0,1.0,0.0,8.15
32.233273,7.8974886,-0.1371902,5.693928,0.0,15.93047,6.1762986,4.794537,0.0,10.458935,9.289194,4.722095,13.171246,0.0,68.17,0.0,13.031877,0.0,1.0,0.0,6.74
16.365677,5.9926596,0.06970705,0.0,0.0,5.90718,5.9693055,9.778516,0.0,11.605292,14.8678665,5.3167887,0.0,0.0,84.22,0.0,29.293333,0.0,2.0,0.0,7.72
79.91873,9.103002,0.06970831,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.450676,0.0,1.0,0.0,6.79
16.47709,5.884766,0.069556504,17.073212,0.0,0.0,5.9693055,0.0,0.0,23.682125,14.764463,4.736863,0.0,5.7495117,90.38,0.0,16.453049,0.0,2.0,0.0,6.85
35.496784,6.310295,-0.27415878,17.248535,23.25436,0.0,12.331664,4.5670996,13.171246,16.596853,9.7237625,14.210588,13.171246,22.998047,95.95,0.0,11.208802,0.0,2.0,0.0,6.96
16.149334,5.993701,0.09399953,0.0,0.0,5.90718,0.0,9.778516,0.0,11.558541,14.8678665,5.3167887,0.0,0.0,46.92,0.0,17.766523,0.0,2.0,0.0,6.29
16.155075,5.9955845,-0.12194313,0.0,0.0,0.0,0.0,9.589074,0.0,12.429201,10.851583,10.851583,0.0,0.0,82.92,0.0,23.962805,0.0,0.0,0.0,5.68
16.499083,6.103669,-0.1364777,17.60299,5.783245,0.0,5.9693055,9.589074,0.0,12.170334,0.0,9.473726,0.0,11.499023,72.83,0.0,24.032877,0.0,0.0,0.0,7.74
32.239872,7.8973203,0.30569035,18.105906,0.0,0.0,10.118127,0.0,0.0,5.408052,0.0,8.919949,0.0,11.499023,52.6,0.0,0.0,0.0,0.0,0.0,6.15
35.495693,6.3040586,-0.27416223,11.499023,5.783245,0.0,12.331664,4.794537,13.171246,11.0801525,4.5670996,9.473726,13.171246,11.499023,77.76,0.0,25.290554,0.0,1.0,0.0,7.8
32.16671,8.180777,-0.11485163,12.356394,5.1315584,11.146392,0.0,14.905863,0.0,21.666513,10.300767,15.3704405,9.926096,5.7495117,80.32,0.0,27.629164,1.0,1.0,1.0,4.85
32.16673,8.145595,-0.13718316,28.247986,0.0,5.2392116,6.1762986,14.905863,0.0,18.777216,5.3167887,19.527378,17.965782,22.998047,73.86,0.0,23.151415,1.0,0.0,1.0,5.74
16.575932,5.9998355,-0.12319268,11.499023,0.0,5.90718,6.0932403,10.111326,0.0,13.213764,5.3167887,14.790515,4.794537,11.499023,73.86,0.0,23.03124,1.0,0.0,1.0,6.35
16.517105,5.8189964,-0.14500305,5.7495117,5.58302,0.0,11.7253685,4.5670996,0.0,5.5167007,4.5670996,10.492926,0.0,5.7495117,81.67,0.0,24.356228,0.0,1.0,0.0,7.07
32.16673,8.145597,-0.11857272,22.44289,5.58302,5.2392116,0.0,14.905863,0.0,13.213764,10.473452,14.790515,4.794537,11.499023,90.66,0.0,23.388866,1.0,1.0,1.0,7.52
19.142147,5.9904714,0.09396561,5.8172207,0.0,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,4.390415,0.0,34.03,0.0,12.988285,0.0,1.0,0.0,8.1
32.16673,8.149281,-0.1184732,29.456469,0.0,5.2392116,0.0,14.905863,0.0,5.249938,5.3167887,14.790515,4.794537,17.248535,84.86,0.0,23.048428,2.0,0.0,1.0,6.09
16.528725,5.951662,-0.15172394,17.248535,5.601051,5.90718,5.9693055,4.794537,0.0,0.0,5.3167887,14.790515,0.0,17.248535,84.86,0.0,23.852419,0.0,0.0,0.0,8.15
16.520681,5.7298265,-0.14533779,28.747559,6.103966,0.0,5.9693055,0.0,0.0,13.213764,0.0,18.947453,0.0,28.747559,74.22,0.0,11.1987,1.0,0.0,0.0,6.01
35.495693,6.316522,-0.15685323,17.248535,0.0,0.0,5.9693055,0.0,0.0,18.236397,0.0,14.210588,0.0,17.248535,64.99,0.0,11.729789,1.0,0.0,0.0,5.24
32.13348,7.1263757,-0.13647376,16.506647,0.0,0.0,5.9693055,4.794537,11.336786,18.2743,4.9839787,9.473726,0.0,11.499023,68.65,0.0,15.218342,0.0,1.0,0.0,5.82
32.239872,7.8973145,0.49651775,5.7495117,0.0,0.0,10.118127,0.0,0.0,5.408052,0.0,4.1830854,0.0,5.7495117,43.37,0.0,0.0,0.0,0.0,0.0,5.93
19.422457,6.1730995,-0.2741624,17.248535,11.887212,0.0,12.331664,4.794537,13.171246,18.189949,4.5670996,14.210588,13.171246,17.248535,86.99,0.0,24.71954,0.0,1.0,0.0,9.0
35.495693,6.3172607,-0.15468344,28.747559,0.0,0.0,5.9693055,0.0,0.0,18.236397,0.0,18.947453,0.0,28.747559,74.22,0.0,11.470069,1.0,0.0,0.0,5.85
16.367062,5.768773,-0.13831659,5.760247,0.0,0.0,5.9693055,4.794537,0.0,18.032656,4.9839787,0.0,0.0,0.0,63.33,0.0,16.687145,0.0,1.0,0.0,5.66
32.133446,7.170029,-0.14784667,23.008783,6.103966,0.0,5.9693055,0.0,11.336786,26.520405,4.9839787,14.210588,0.0,17.248535,100.25,0.0,16.025589,0.0,2.0,0.0,8.52
35.495693,7.9254503,-0.14375396,4.8954835,17.60299,10.023292,5.9693055,4.305216,0.0,19.90698,0.0,18.515804,5.6873865,17.248535,102.37,0.0,11.177462,0.0,0.0,0.0,5.4
16.527613,5.990559,-0.1517075,5.7495117,5.601051,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.707285,0.0,1.0,0.0,6.49
19.417067,5.990903,-0.1415844,0.0,0.0,5.90718,12.352597,4.794537,0.0,17.168743,9.883888,5.3167887,26.342491,0.0,34.03,0.0,13.136448,0.0,1.0,0.0,8.05
16.480185,5.992776,0.06970561,12.356394,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.81131,1.0,1.0,0.0,7.06
16.4905,6.102284,-0.1371249,18.04378,5.783245,0.0,5.9693055,9.589074,0.0,18.730465,4.5670996,9.473726,0.0,11.499023,77.76,0.0,23.761448,0.0,1.0,0.0,5.57
16.608276,5.4140925,0.26256832,36.92072,0.0,0.0,0.0,0.0,0.0,13.213764,0.0,9.473726,0.0,11.499023,43.52,0.0,0.0,2.0,0.0,2.0,4.0
19.142147,5.7358036,-0.1463471,28.815268,0.0,0.0,5.9693055,4.794537,0.0,18.628754,0.0,14.210588,4.390415,22.998047,64.99,0.0,11.30216,0.0,0.0,0.0,5.96
16.498322,5.6674914,-0.1364742,11.499023,0.0,0.0,5.9693055,4.794537,0.0,12.710849,0.0,9.473726,0.0,11.499023,55.76,0.0,10.794928,0.0,0.0,0.0,7.23
32.13354,7.121059,-0.38001332,0.0,4.8014026,5.90718,5.001082,14.908855,6.5789356,11.120154,4.5670996,4.8014026,5.001082,0.0,77.5,0.0,26.272135,0.0,1.0,0.0,6.09
35.495693,7.9248476,-0.14383075,5.7495117,6.103966,10.023292,12.145604,4.305216,0.0,16.14632,0.0,9.042079,18.858631,5.7495117,83.91,0.0,11.089129,0.0,0.0,0.0,5.3
35.495693,6.301615,-0.13750269,36.10484,0.0,0.0,12.062546,9.694447,0.0,0.0,9.883888,9.473726,4.794537,11.499023,102.1,0.0,29.7157,0.0,1.0,0.0,5.55
19.413237,5.8801517,-0.1407965,17.203688,0.0,0.0,12.145604,0.0,0.0,12.30081,14.951936,9.636773,19.119585,5.7495117,101.58,0.0,25.782091,1.0,2.0,0.0,5.88
35.495693,6.304046,-0.27416223,11.499023,11.887212,0.0,12.331664,4.794537,13.171246,11.0801525,4.5670996,9.473726,13.171246,11.499023,77.76,0.0,24.875704,0.0,1.0,0.0,8.05
35.495693,6.342284,0.09506298,0.0,0.0,11.81436,0.0,9.589074,0.0,10.586084,5.3167887,10.633577,5.6873865,0.0,58.2,0.0,24.83835,0.0,0.0,0.0,5.95
16.14936,5.9911633,0.09363271,0.0,0.0,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,0.0,0.0,34.03,0.0,13.806116,0.0,1.0,0.0,7.01
32.16677,8.149286,-0.118470915,12.356394,5.1315584,5.2392116,0.0,14.905863,0.0,22.011314,10.300767,14.953561,9.926096,5.7495117,71.53,0.0,30.00777,1.0,1.0,1.0,4.7
35.495693,6.340512,0.102214344,0.0,0.0,5.90718,0.0,14.762494,0.0,39.796917,9.9679575,5.3167887,5.6873865,0.0,78.67,0.0,20.604494,0.0,2.0,0.0,4.59
19.41324,5.8470473,-0.14122339,5.7495117,11.276948,0.0,12.145604,4.794537,0.0,18.413927,5.1566634,9.636773,18.858631,5.7495117,75.8,0.0,12.974675,0.0,1.0,0.0,5.34
19.417147,5.993039,-0.14316136,0.0,0.0,5.90718,18.321903,4.794537,0.0,22.732195,9.883888,5.3167887,26.342491,0.0,71.33,0.0,24.790455,0.0,1.0,0.0,6.62
16.628298,5.9927015,-0.38444918,0.0,0.0,11.594566,5.9693055,14.908855,0.0,16.528603,9.883888,5.3167887,5.6873865,0.0,114.47,0.0,35.200283,0.0,1.0,0.0,8.7
32.133446,7.169607,-0.13761131,24.712788,0.0,0.0,12.145604,4.794537,11.336786,11.984273,0.0,9.473726,13.171246,11.499023,55.76,0.0,10.97084,0.0,1.0,0.0,5.24
16.523626,6.2188983,-0.12415412,17.540865,0.0,5.90718,12.00042,9.589074,0.0,39.001053,4.8999095,19.690424,16.16931,11.499023,114.48,0.0,54.10829,1.0,0.0,1.0,4.89
16.527588,5.9905477,-0.15170316,5.7495117,5.601051,5.90718,5.9693055,4.794537,0.0,6.041841,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.553772,0.0,1.0,0.0,7.0
32.233273,7.8975387,-0.13969283,5.693928,0.0,15.93047,12.352597,4.794537,0.0,16.022387,9.289194,4.722095,26.342491,0.0,68.17,0.0,11.896141,0.0,1.0,0.0,7.1
19.142197,5.8114176,-0.14947622,17.271397,6.103966,0.0,5.9693055,0.0,0.0,12.108208,9.551078,0.0,4.390415,0.0,77.49,0.0,15.86377,0.0,2.0,0.0,6.71
19.41324,5.846969,-0.14122353,5.7495117,11.276948,0.0,12.145604,4.794537,0.0,18.413927,5.1566634,9.636773,18.858631,5.7495117,75.8,0.0,12.8016205,0.0,1.0,0.0,5.54
35.496838,6.3468037,0.06970746,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.773027,0.0,1.0,0.0,8.4
32.16673,8.145592,-0.1185726,22.498474,0.0,5.2392116,0.0,14.905863,0.0,19.31773,5.3167887,19.527378,4.794537,17.248535,73.86,0.0,23.316195,1.0,0.0,1.0,7.2
35.495693,6.3405004,0.10221388,5.817863,0.0,5.90718,0.0,4.794537,0.0,34.10299,9.883888,10.216699,11.505249,0.0,72.26,0.0,21.317753,1.0,1.0,1.0,4.59
32.16673,8.149284,-0.11847314,12.356394,6.606882,5.2392116,0.0,14.905863,0.0,10.961623,5.3167887,10.053652,4.794537,5.7495117,76.99,0.0,28.481524,1.0,0.0,1.0,6.72
35.495667,6.182448,-0.2675059,19.31773,0.0,0.0,17.907915,4.794537,11.60094,16.896044,0.0,0.0,0.0,0.0,99.13,0.0,36.496727,1.0,0.0,0.0,4.99
35.495693,6.30822,-0.27415928,17.248535,23.25436,0.0,12.331664,4.5670996,13.171246,16.596853,9.7237625,14.210588,13.171246,22.998047,95.95,0.0,11.426031,0.0,2.0,0.0,6.19
16.628296,5.9895306,-0.38444915,0.0,0.0,11.594566,5.9693055,14.908855,0.0,16.528603,9.883888,5.3167887,5.6873865,0.0,114.47,0.0,35.051983,0.0,1.0,0.0,6.9
35.496784,6.341841,-0.38445103,5.5167007,5.58302,11.594566,0.0,14.908855,0.0,15.509396,4.9839787,5.3167887,11.374773,0.0,98.27,0.0,27.30556,0.0,1.0,0.0,7.28
19.413254,5.916584,-0.14067322,41.97345,0.0,0.0,12.145604,0.0,0.0,12.626498,4.9839787,14.210588,17.56166,17.248535,77.88,0.0,15.092086,0.0,1.0,0.0,5.03
32.16673,8.145592,-0.1185726,22.498474,0.0,5.2392116,0.0,14.905863,0.0,19.31773,5.3167887,19.527378,4.794537,17.248535,73.86,0.0,23.316195,1.0,0.0,1.0,7.2
32.239872,7.897311,0.49670795,5.7495117,0.0,0.0,10.118127,0.0,0.0,5.408052,0.0,4.1830854,0.0,5.7495117,43.37,0.0,0.0,0.0,0.0,0.0,5.88
35.495693,7.9248405,-0.14372759,11.566732,6.103966,10.023292,5.9693055,4.305216,0.0,10.58287,0.0,9.042079,10.077802,5.7495117,83.91,0.0,11.255367,0.0,0.0,0.0,5.7
16.477674,6.100553,-0.14880016,23.301111,0.0,0.0,5.9693055,9.694447,0.0,25.328514,4.9839787,14.373635,5.6873865,11.499023,102.1,0.0,30.951315,1.0,1.0,1.0,5.96
16.477026,6.1186996,-0.11851075,11.509759,5.783245,0.0,0.0,9.589074,0.0,12.30081,10.300767,15.3704405,5.6873865,5.7495117,93.46,0.0,29.6267,0.0,1.0,0.0,5.8
35.495693,6.308207,-0.27415866,17.248535,23.25436,0.0,12.331664,4.5670996,13.171246,16.596853,9.7237625,14.210588,13.171246,22.998047,95.95,0.0,11.156861,0.0,2.0,0.0,7.48
16.365673,5.990677,0.06971053,0.0,0.0,5.90718,5.9693055,4.794537,0.0,5.5634513,15.200677,10.633577,0.0,0.0,83.36,0.0,24.481514,1.0,1.0,1.0,4.92
16.365673,5.9946074,0.06969907,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.102377,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.869995,0.0,1.0,0.0,9.3
16.502886,5.8113213,-0.14786302,11.454175,6.103966,0.0,5.9693055,0.0,0.0,6.5447564,9.551078,0.0,0.0,0.0,77.49,0.0,15.877083,0.0,2.0,0.0,6.5
35.495693,6.359848,-0.13119465,5.601051,0.0,0.0,0.0,4.794537,0.0,23.336517,19.664373,4.736863,0.0,5.879988,80.48,0.0,18.642792,1.0,2.0,1.0,5.27
19.422457,6.0407605,-0.2741598,17.248535,6.103966,5.90718,12.331664,9.361637,13.171246,12.626498,4.5670996,14.210588,13.171246,17.248535,86.99,0.0,24.896198,0.0,1.0,0.0,7.64
16.537434,5.9477186,0.31113365,16.895983,16.761322,0.0,0.0,4.794537,0.0,28.43919,0.0,24.376242,0.0,28.747559,87.36,0.0,12.656112,0.0,1.0,0.0,5.6
16.697048,5.9911237,0.093921594,0.0,11.499023,5.90718,0.0,4.794537,0.0,6.041841,9.883888,14.790515,0.0,11.499023,52.49,0.0,13.225223,1.0,1.0,0.0,8.0
16.523554,5.7191133,-0.13930535,18.105906,5.760247,0.0,5.9693055,4.794537,0.0,26.334345,4.9839787,9.473726,0.0,11.499023,70.79,0.0,15.764408,0.0,1.0,0.0,5.17
16.153404,6.006948,0.08275356,0.0,0.0,11.81436,0.0,9.589074,0.0,6.041841,14.783798,5.3167887,0.0,0.0,54.34,0.0,27.629765,0.0,1.0,0.0,6.83
16.551027,5.6909056,-0.13648313,11.509759,0.0,0.0,12.062546,4.794537,0.0,18.907692,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,29.952045,1.0,1.0,0.0,7.96
32.233196,7.898705,0.5979629,0.0,0.0,10.023292,0.0,5.4257913,0.0,16.79747,0.0,5.4257913,5.6873865,0.0,70.89,0.0,0.121245086,0.0,0.0,0.0,5.64
19.142147,6.0869875,-0.1371246,23.861,5.783245,0.0,5.9693055,9.589074,0.0,13.213764,4.5670996,9.473726,4.390415,11.499023,77.76,0.0,23.7542,0.0,1.0,0.0,6.89
19.142197,6.05081,-0.38448545,11.333921,5.58302,11.594566,0.0,14.908855,0.0,10.486763,4.9839787,5.3167887,15.765187,0.0,98.27,0.0,27.0593,0.0,1.0,0.0,8.4
35.495693,6.3110466,-0.13722736,5.7495117,11.4434395,0.0,12.145604,0.0,0.0,11.0801525,4.5670996,4.736863,13.171246,11.499023,51.46,0.0,12.399256,0.0,1.0,0.0,7.77
16.524738,6.0986896,-0.1327105,24.712788,0.0,0.0,12.00042,0.0,0.0,17.131645,15.617556,20.107304,4.794537,11.499023,112.68,0.0,26.892323,1.0,1.0,0.0,6.0
16.575932,5.9997487,-0.12319263,11.499023,0.0,5.90718,6.0932403,10.111326,0.0,13.213764,5.3167887,14.790515,4.794537,11.499023,73.86,0.0,23.019749,1.0,0.0,1.0,5.97
19.413187,6.008377,-0.13722737,11.396689,11.4434395,0.0,12.145604,4.5670996,0.0,10.949676,9.551078,4.736863,13.171246,11.499023,64.35,0.0,16.650038,0.0,2.0,0.0,7.12
35.496838,6.356785,0.09398243,0.0,0.0,5.90718,0.0,4.794537,0.0,6.041841,9.883888,5.3167887,0.0,0.0,34.03,0.0,13.133539,0.0,1.0,0.0,7.29
35.495693,7.9249506,-0.27396455,5.7495117,11.853478,10.023292,12.331664,4.305216,13.171246,10.58287,0.0,13.778942,18.858631,11.499023,93.14,0.0,11.063331,0.0,0.0,0.0,5.0
16.365671,5.992794,0.06970766,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.823349,0.0,1.0,0.0,8.38
79.91873,9.103232,0.06970765,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.756609,0.0,1.0,0.0,9.0
35.496784,6.3106503,-0.14371185,17.1462,11.853478,0.0,5.9693055,0.0,0.0,17.624908,9.551078,9.473726,4.390415,17.248535,73.58,0.0,15.196585,0.0,2.0,0.0,7.82
19.142143,5.712805,0.44041577,17.316244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.390415,11.499023,40.46,0.0,0.0,0.0,0.0,0.0,5.63
16.551538,5.811805,-0.13576789,11.509759,0.0,0.0,12.062546,4.794537,0.0,25.328514,9.883888,4.736863,4.794537,5.7495117,102.1,0.0,30.384535,1.0,1.0,0.0,6.89
32.133446,7.1696754,-0.13761136,24.712788,0.0,0.0,12.145604,4.794537,11.336786,11.984273,0.0,9.473726,13.171246,11.499023,55.76,0.0,11.076508,0.0,1.0,0.0,5.12
35.495693,6.3024397,-0.1437278,11.499023,6.103966,5.90718,5.9693055,9.361637,0.0,12.626498,4.5670996,9.473726,0.0,11.499023,77.76,0.0,24.817522,0.0,1.0,0.0,7.08
19.422453,6.020927,-0.27420238,11.499023,11.4434395,0.0,12.331664,0.0,13.171246,5.5167007,4.5670996,9.473726,13.171246,17.248535,60.69,0.0,12.36692,0.0,1.0,0.0,7.31
16.48366,6.1188145,-0.12264412,17.259272,12.390127,5.90718,0.0,9.589074,0.0,12.30081,10.300767,25.840971,11.374773,11.499023,128.71,0.0,30.96393,0.0,1.0,0.0,5.2
19.413216,5.7369547,-0.13760506,17.391138,0.0,0.0,17.835348,4.794537,5.098682,29.965927,14.347585,10.426606,17.56166,5.7495117,86.35,0.0,24.744598,0.0,1.0,0.0,4.67
16.571964,5.9910283,0.06969692,12.710849,11.499023,5.90718,5.9693055,4.794537,0.0,12.108208,9.883888,14.790515,0.0,11.499023,89.79,0.0,24.678726,1.0,1.0,0.0,7.96
16.528732,5.775817,-0.1532232,17.259272,0.0,0.0,5.9693055,0.0,0.0,12.30081,4.9839787,9.473726,0.0,11.499023,81.79,0.0,16.529814,0.0,1.0,0.0,6.41
19.145563,5.99267,0.06970446,11.634441,0.0,5.90718,5.9693055,9.778516,0.0,23.99898,14.8678665,5.3167887,8.78083,0.0,84.22,0.0,28.09566,0.0,2.0,0.0,6.51
16.514381,5.991092,-0.14371525,5.7495117,6.103966,5.90718,5.9693055,4.794537,0.0,12.083682,9.883888,10.053652,0.0,5.7495117,80.56,0.0,24.488308,0.0,1.0,0.0,7.01
16.365602,5.980932,0.06962755,0.0,0.0,5.90718,5.9693055,4.794537,0.0,11.605292,9.883888,5.3167887,0.0,0.0,71.33,0.0,24.509386,0.0,1.0,0.0,8.4
16.527578,5.763231,-0.15169999,11.573916,5.601051,0.0,11.659049,4.5670996,0.0,6.5447564,14.347585,10.426606,0.0,5.7495117,86.35,0.0,23.78149,0.0,1.0,0.0,5.77
32.16673,8.149275,-0.11847113,18.46036,0.0,5.2392116,0.0,19.889841,0.0,10.943866,10.300767,10.053652,4.794537,5.7495117,88.52,0.0,27.038197,1.0,1.0,1.0,5.51
35.497913,7.924489,0.09532747,16.394506,0.0,15.93047,0.0,14.50061,0.0,21.805561,10.300767,14.775746,5.6873865,11.499023,97.39,0.0,16.408806,0.0,1.0,0.0,7.6
19.413189,5.9905305,-0.13715014,0.0,0.0,5.90718,6.1762986,4.794537,0.0,11.605292,9.883888,5.3167887,13.171246,0.0,34.03,0.0,13.0433035,0.0,1.0,0.0,7.21
32.133446,7.1700277,-0.15010145,11.509759,6.103966,0.0,5.9693055,0.0,11.336786,18.907692,4.9839787,4.736863,0.0,5.7495117,81.79,0.0,16.360964,0.0,2.0,0.0,8.7
19.145464,5.979602,-0.38444874,11.634441,0.0,11.594566,0.0,14.908855,0.0,17.509909,9.883888,5.3167887,14.468216,0.0,77.17,0.0,23.023695,0.0,1.0,0.0,6.53
19.413193,5.9927053,-0.13719726,0.0,0.0,5.90718,12.145604,4.794537,0.0,17.168743,9.883888,5.3167887,13.171246,0.0,71.33,0.0,24.71635,0.0,1.0,0.0,7.41
19.14546,5.9818707,0.09119164,11.634441,0.0,5.90718,0.0,4.794537,0.0,12.083682,9.883888,5.3167887,8.78083,0.0,34.03,0.0,12.848685,0.0,1.0,0.0,8.4
16.696772,5.9907923,0.06970812,0.0,11.499023,5.90718,5.9693055,4.794537,0.0,5.5634513,9.883888,14.790515,0.0,11.499023,89.79,0.0,24.628572,1.0,1.0,0.0,7.62
35.495693,6.301102,-0.15322076,5.7495117,0.0,0.0,5.9693055,0.0,0.0,0.0,0.0,4.736863,0.0,5.7495117,46.53,0.0,11.545842,0.0,0.0,0.0,5.41
19.413258,5.9250154,-0.14067683,41.97345,0.0,0.0,12.145604,0.0,0.0,12.626498,4.9839787,14.210588,17.56166,17.248535,77.88,0.0,15.680354,0.0,1.0,0.0,5.08
35.495693,6.3161225,-0.14381261,11.499023,17.504848,0.0,17.835348,4.5670996,0.0,40.660263,14.290862,15.163469,13.171246,11.499023,108.72,0.0,24.9516,0.0,2.0,0.0,8.39
16.365133,5.660164,-0.1366532,0.0,0.0,0.0,5.9693055,4.794537,0.0,0.0,0.0,0.0,0.0,0.0,37.3,0.0,10.333207,0.0,0.0,0.0,4.52
